-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2024 in LST
Location: latitude  -9.505   longitude -77.49 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3947.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,WS2M,ALLSKY_SFC_LW_DWN,T2M_MAX,CLRSKY_SFC_SW_DWN,CLOUD_AMT,QV2M,RH2M,T2M_MIN,T2MDEW,TS,T2M,ALLSKY_SFC_SW_DWN,PRECTOTCORR
1990,7,29,1.87,248.18,15.75,283.79,42.2,5.41,60.18,0.67,-1.43,10.32,6.96,246.33,0.0
1990,7,30,2.13,257.5,16.2,266.38,54.0,4.55,55.41,-1.92,-3.78,9.32,6.3,217.12,0.0
1990,7,31,1.81,233.31,15.69,288.8,30.1,4.37,54.95,-2.31,-4.26,8.78,5.96,269.33,0.0
1990,8,1,1.52,245.64,16.73,277.04,32.6,4.41,55.17,-2.09,-4.17,9.01,6.41,266.66,0.0
1990,8,2,1.43,243.57,17.13,275.56,25.7,4.33,52.77,-2.11,-4.42,9.42,6.64,266.78,0.0
1990,8,3,1.55,246.77,16.94,278.64,43.0,4.17,51.78,-2.08,-4.92,9.66,6.54,252.98,0.0
1990,8,4,2.2,235.76,15.94,282.16,26.6,3.95,52.34,-3.13,-5.68,8.96,5.68,270.74,0.0
1990,8,5,2.16,250.1,16.11,280.77,41.0,4.5,57.83,-3.05,-4.11,9.43,6.1,241.36,0.0
1990,8,6,1.78,263.71,16.12,270.0,48.1,5.17,60.32,-1.57,-2.12,10.24,6.78,231.73,0.0
1990,8,7,1.9,245.27,16.4,286.79,34.7,5.11,58.2,-0.32,-2.3,10.38,7.12,265.85,0.0
1990,8,8,2.08,242.94,16.53,281.89,31.9,4.5,54.09,-1.11,-4.16,10.3,6.93,265.67,0.0
1990,8,9,1.9,237.65,16.28,291.32,32.8,4.84,57.11,-1.63,-3.12,10.4,6.88,270.06,0.0
1990,8,10,2.12,257.33,16.39,285.03,49.0,6.17,60.89,2.65,0.26,11.73,8.65,229.53,0.0
1990,8,11,2.09,232.85,16.83,293.54,34.6,5.7,57.85,1.85,-0.81,11.79,8.4,271.92,0.0
1990,8,12,2.0,234.78,16.91,292.39,33.6,5.03,54.16,2.22,-2.96,12.08,8.3,278.39,0.0
1990,8,13,1.73,270.58,17.54,281.71,64.5,4.03,51.86,-2.82,-6.04,10.27,6.87,225.18,0.0
1990,8,14,1.54,246.6,18.36,292.15,49.5,5.03,55.02,-0.83,-2.56,11.17,8.18,244.79,0.0
1990,8,15,1.6,269.26,17.76,289.66,65.7,6.05,60.98,0.25,-0.01,11.5,8.36,209.83,0.0
1990,8,16,1.64,283.51,18.59,279.34,52.2,6.36,60.02,2.28,0.67,12.7,9.45,234.12,0.0
1990,8,17,1.63,264.45,18.73,287.42,36.1,6.11,57.81,2.06,0.05,12.93,9.66,255.7,0.0
1990,8,18,1.54,255.23,19.05,285.87,37.4,6.59,59.44,3.89,1.1,13.52,10.3,248.56,0.08
1990,8,19,1.64,253.55,16.65,283.49,43.9,6.56,62.68,2.88,1.1,12.13,8.94,238.16,0.19
1990,8,20,1.63,272.27,17.89,288.03,41.1,5.8,57.59,1.54,-0.76,12.72,9.02,262.27,0.11
1990,8,21,1.87,298.39,16.01,274.09,81.0,5.93,59.24,3.35,-0.27,12.1,8.34,179.87,0.01
1990,8,22,1.84,264.58,17.54,278.63,62.5,5.52,57.65,0.53,-1.24,12.33,8.2,208.78,0.0
1990,8,23,3.74,238.04,15.45,289.72,39.7,4.96,55.22,0.9,-2.66,10.62,7.17,264.12,0.0
1990,8,24,2.38,234.65,18.55,288.76,34.4,4.99,54.39,-0.51,-2.89,12.36,8.51,280.69,0.0
1990,8,25,1.99,265.52,17.8,275.44,58.2,6.05,59.9,2.33,0.05,12.21,8.62,244.69,0.0
1990,8,26,1.74,251.8,15.71,275.94,39.7,4.98,51.28,2.18,-2.71,10.45,7.89,265.26,0.0
1990,8,27,1.88,252.51,18.54,284.69,39.1,3.2,32.56,2.34,-9.03,9.97,9.44,283.5,0.0
1990,8,28,1.73,248.85,18.3,283.81,34.0,4.13,42.4,3.14,-5.82,10.67,9.26,269.23,0.0
1990,8,29,2.0,286.57,18.69,273.02,90.0,4.67,47.96,1.62,-3.94,10.99,8.71,202.02,0.61
1990,8,30,1.51,310.47,17.17,266.91,84.1,4.33,43.59,2.61,-5.05,10.79,7.97,201.65,0.02
1990,8,31,1.43,289.45,18.19,280.93,49.4,4.29,42.8,1.94,-5.02,10.55,8.5,232.35,3.31
1990,9,1,1.78,265.64,17.38,295.2,41.5,3.72,40.06,0.0,-6.85,8.93,7.58,262.8,0.65
1990,9,2,1.72,273.02,16.83,300.13,48.2,3.28,37.09,-0.09,-8.75,9.55,7.57,260.09,0.11
1990,9,3,2.15,293.54,15.4,297.5,55.6,5.91,62.64,1.73,-0.31,10.93,7.4,231.01,0.01
1990,9,4,1.89,303.17,16.06,287.31,74.5,6.61,62.91,3.86,1.26,12.43,8.86,217.43,0.0
1990,9,5,1.78,301.24,16.12,299.29,72.4,6.56,64.81,3.6,1.17,11.82,8.32,220.42,0.0
1990,9,6,1.83,304.62,17.04,299.61,76.3,5.3,53.93,1.76,-1.91,11.55,8.18,215.34,0.13
1990,9,7,1.79,297.88,15.42,315.2,81.5,5.37,53.73,2.04,-1.78,11.03,7.62,195.31,0.03
1990,9,8,2.31,290.5,13.73,311.68,71.3,6.19,66.53,2.39,0.39,10.38,6.83,174.6,0.04
1990,9,9,2.04,298.74,16.99,307.86,75.9,5.86,56.93,2.58,-0.42,13.38,8.79,215.3,0.04
1990,9,10,1.19,281.8,18.14,310.85,55.4,6.25,60.38,1.23,0.44,13.32,8.97,227.54,0.01
1990,9,11,1.35,308.76,18.23,309.82,79.1,6.3,58.38,3.82,0.48,13.83,9.74,201.03,0.0
1990,9,12,1.58,299.71,17.13,314.33,65.2,6.5,62.47,3.7,0.96,12.95,8.95,224.57,0.0
1990,9,13,2.16,301.33,13.78,310.81,59.7,6.5,66.52,3.04,1.06,10.86,7.3,257.11,2.51
1990,9,14,1.87,330.26,14.98,305.1,96.0,5.94,57.61,3.85,-0.18,12.04,8.36,179.56,0.3
1990,9,15,1.3,303.71,17.29,309.4,73.8,5.41,55.06,-0.16,-1.52,12.12,8.03,220.97,0.0
1990,9,16,1.67,303.5,18.3,304.13,65.7,5.49,56.58,-0.39,-1.37,12.66,8.34,235.53,0.0
1990,9,17,1.81,300.76,16.3,303.49,61.0,5.85,58.98,2.04,-0.4,12.67,8.21,217.12,0.0
1990,9,18,1.62,283.73,16.64,311.18,51.1,5.76,58.52,1.76,-0.6,11.72,8.17,257.33,0.0
1990,9,19,2.21,268.71,18.4,310.34,38.4,3.61,38.63,0.76,-7.46,10.96,8.86,286.78,0.0
1990,9,20,1.86,261.81,14.66,330.54,38.0,5.37,56.64,0.52,-1.75,10.19,7.46,305.49,0.04
1990,9,21,1.64,292.56,16.09,313.59,45.1,5.47,58.3,1.1,-1.52,11.26,7.7,287.29,0.0
1990,9,22,1.96,315.21,16.31,304.46,73.3,6.19,60.92,2.92,0.3,12.23,8.57,215.96,1.97
1990,9,23,1.77,305.43,17.12,298.99,75.9,6.65,61.85,3.86,1.3,13.05,9.36,231.83,0.46
1990,9,24,1.6,299.05,16.97,320.9,69.6,6.5,61.51,3.27,1.04,13.01,8.94,267.14,0.46
1990,9,25,1.45,314.7,16.73,318.75,79.7,6.6,62.42,2.72,1.23,12.68,8.93,218.76,0.05
1990,9,26,1.86,300.75,17.69,316.98,61.7,6.13,60.18,1.51,0.19,12.67,8.66,257.99,0.0
1990,9,27,2.19,299.5,17.23,303.79,52.8,5.77,54.79,2.46,-0.61,12.48,8.85,273.08,0.01
1990,9,28,1.68,303.89,19.79,297.81,43.9,5.23,48.23,1.64,-2.01,13.1,9.69,271.41,0.0
1990,9,29,1.56,298.69,14.29,316.58,65.5,6.75,63.94,3.48,1.53,11.25,8.37,274.65,0.0
1990,9,30,1.63,307.84,15.83,300.5,72.7,6.42,61.66,3.73,0.84,12.18,8.5,200.45,0.0
1990,10,1,2.09,332.0,16.6,293.08,91.9,5.23,51.74,1.64,-2.02,11.56,7.92,195.5,0.04
1990,10,2,1.92,319.15,18.07,299.78,81.9,3.8,34.35,2.26,-6.67,13.02,9.41,226.47,0.06
1990,10,3,1.64,332.53,15.83,332.13,91.5,6.06,60.37,2.81,0.04,11.88,7.98,181.3,0.03
1990,10,4,1.58,304.89,17.34,314.59,61.7,4.75,46.56,1.82,-3.36,12.21,8.74,262.42,0.01
1990,10,5,1.93,286.44,19.65,320.36,38.8,3.93,34.46,3.12,-6.13,13.18,10.36,300.01,0.04
1990,10,6,2.03,291.64,17.39,324.97,38.7,6.88,64.77,3.04,1.71,12.3,9.18,301.99,0.21
1990,10,7,2.43,302.83,17.54,333.57,57.0,6.7,64.42,2.44,1.38,12.39,8.68,254.85,4.51
1990,10,8,1.94,325.21,15.4,328.21,90.7,7.07,69.37,4.22,2.22,11.46,8.03,215.43,1.05
1990,10,9,1.77,310.81,16.49,329.76,81.4,6.85,63.11,3.97,1.76,12.53,9.13,228.83,4.69
1990,10,10,1.31,327.67,15.64,312.98,99.7,6.86,64.77,4.2,1.79,12.36,8.71,154.65,1.08
1990,10,11,1.29,324.02,16.8,297.04,98.4,6.74,62.43,3.53,1.55,12.7,8.93,193.67,0.06
1990,10,12,1.73,304.13,17.97,331.87,65.8,6.87,63.13,2.52,1.76,13.23,9.42,268.09,0.66
1990,10,13,1.76,310.1,15.65,291.89,91.8,6.74,63.23,4.05,1.55,12.46,8.79,216.85,5.04
1990,10,14,1.7,311.51,13.79,328.24,95.7,6.79,67.75,3.47,1.66,10.46,7.64,177.45,0.58
1990,10,15,1.35,316.84,16.3,339.0,89.6,6.75,62.22,3.66,1.55,13.23,9.07,206.95,0.09
1990,10,16,1.76,320.58,16.28,343.1,92.5,6.87,67.62,3.83,1.81,11.2,8.1,221.66,0.7
1990,10,17,2.24,325.61,16.75,335.77,98.0,5.67,56.77,2.45,-0.84,10.99,7.9,244.43,0.14
1990,10,18,1.82,303.53,16.74,338.62,79.8,5.94,58.96,0.48,-0.48,11.25,7.93,270.59,0.0
1990,10,19,2.28,289.46,16.36,330.42,80.9,6.49,68.8,2.3,0.95,10.69,7.04,265.98,0.0
1990,10,20,2.16,315.32,14.54,346.92,91.4,6.8,72.99,2.19,1.63,9.39,6.63,203.79,3.2
1990,10,21,1.87,315.66,16.05,345.28,94.8,6.79,69.75,2.36,1.62,11.06,7.45,190.91,1.89
1990,10,22,1.86,307.87,16.75,355.37,88.5,6.46,69.79,2.37,0.92,10.61,6.76,203.7,0.03
1990,10,23,1.71,310.77,15.4,349.15,96.3,6.92,69.21,2.41,1.86,10.52,7.56,230.23,0.28
1990,10,24,1.67,299.49,16.63,334.46,83.1,6.85,70.44,2.6,1.77,10.92,7.65,206.53,1.03
1990,10,25,1.89,311.09,14.14,337.97,96.1,6.7,71.67,2.36,1.46,9.31,6.62,178.22,0.4
1990,10,26,1.64,313.55,15.45,337.65,95.7,6.55,68.54,1.91,1.11,10.46,7.2,180.44,0.02
1990,10,27,2.13,296.96,11.78,332.92,69.2,6.45,72.6,2.27,0.91,8.24,5.72,218.52,0.0
1990,10,28,1.06,305.53,9.71,348.17,79.2,6.67,73.98,1.98,1.37,7.33,5.8,269.62,0.5
1990,10,29,1.45,299.94,11.9,359.18,73.3,6.9,73.11,2.87,1.89,8.61,6.68,220.62,0.97
1990,10,30,1.79,311.48,15.93,347.92,93.3,6.03,60.6,2.07,-0.02,10.58,7.81,166.83,2.0
1990,10,31,1.04,304.11,11.54,363.62,81.7,6.59,69.5,2.63,1.2,8.75,6.55,239.49,0.06
1990,11,1,1.94,293.0,13.1,351.29,84.6,6.62,72.04,2.24,1.25,8.95,6.26,254.37,0.0
1990,11,2,1.71,256.0,14.01,346.15,74.0,6.44,64.53,2.04,0.82,9.95,7.56,282.19,0.0
1990,11,3,1.68,292.31,12.3,359.07,62.0,6.34,67.62,2.2,0.69,8.79,6.58,324.92,0.0
1990,11,4,2.02,293.79,18.86,359.28,80.2,5.26,52.7,1.37,-2.17,11.89,8.66,255.4,0.0
1990,11,5,2.08,306.09,14.17,347.32,85.9,7.08,69.61,3.56,2.22,10.49,7.87,229.4,0.18
1990,11,6,2.12,310.85,14.04,344.23,98.1,6.88,72.12,2.23,1.8,9.64,6.88,159.98,0.02
1990,11,7,1.15,304.39,14.62,358.84,79.8,7.25,68.06,3.93,2.53,11.08,8.66,229.98,0.17
1990,11,8,1.44,298.67,18.38,354.25,78.6,7.02,63.89,1.62,2.02,13.67,9.86,217.79,0.24
1990,11,9,1.73,314.66,18.25,363.08,91.8,7.46,63.1,5.42,2.92,14.63,10.53,217.81,0.1
1990,11,10,2.02,303.95,15.91,359.69,84.8,7.07,63.74,5.13,2.23,12.49,9.19,230.56,0.02
1990,11,11,1.56,304.38,15.88,345.8,96.5,6.87,66.43,3.18,1.81,12.02,8.43,198.09,0.0
1990,11,12,2.14,308.9,13.54,359.14,83.7,7.09,68.17,4.94,2.22,10.67,8.26,221.7,0.0
1990,11,13,2.25,301.8,17.29,347.24,81.3,7.04,64.22,4.49,2.11,13.22,9.36,281.09,0.0
1990,11,14,1.93,306.11,17.32,344.96,73.5,7.47,63.9,5.33,2.94,14.19,10.25,247.91,1.84
1990,11,15,1.51,287.2,18.58,366.08,66.5,7.03,60.19,3.74,2.06,14.95,10.66,290.3,0.24
1990,11,16,1.82,299.16,19.04,348.28,72.6,6.85,60.08,2.99,1.69,14.6,10.24,267.16,0.3
1990,11,17,2.07,300.66,17.74,358.3,65.6,6.65,63.86,3.29,1.29,13.2,8.66,262.75,0.09
1990,11,18,1.77,300.77,16.98,359.41,76.1,6.93,61.24,3.39,1.87,13.67,9.71,266.11,2.98
1990,11,19,1.49,324.19,16.87,330.99,91.1,7.58,68.16,5.99,3.2,12.46,9.3,209.15,7.08
1990,11,20,1.34,319.94,18.7,341.16,99.9,7.27,62.7,2.95,2.57,14.14,10.26,224.03,1.42
1990,11,21,1.08,303.24,17.79,340.39,75.9,7.82,63.8,7.01,3.6,14.82,10.87,212.32,0.0
1990,11,22,1.54,311.52,15.89,324.74,66.8,7.73,69.59,3.15,3.39,12.08,9.2,248.68,0.01
1990,11,23,1.46,290.91,15.02,340.33,99.9,7.3,66.67,4.03,2.62,12.14,8.93,134.16,9.21
1990,11,24,1.22,303.38,17.08,346.0,99.7,7.4,68.0,2.85,2.85,12.54,9.19,192.89,3.17
1990,11,25,1.08,325.33,16.57,353.64,90.6,6.96,63.75,2.59,1.98,12.92,9.42,209.57,0.03
1990,11,26,1.02,320.63,17.32,356.03,91.8,6.63,59.85,2.42,1.26,13.78,9.81,216.85,0.0
1990,11,27,1.15,306.52,15.56,346.57,86.5,6.37,57.08,4.48,0.7,12.96,9.39,231.81,0.0
1990,11,28,1.57,323.2,15.69,338.82,90.5,7.4,65.99,4.11,2.8,12.18,9.39,213.04,9.2
1990,11,29,1.77,319.18,17.23,351.51,93.4,7.43,67.41,4.31,2.9,11.81,9.4,203.59,2.45
1990,11,30,1.84,302.27,17.45,353.34,71.6,7.12,67.64,2.32,2.28,12.09,8.87,243.8,0.12
1990,12,1,1.89,314.17,15.15,329.17,85.2,6.98,68.61,2.85,1.97,10.49,7.84,219.02,9.74
1990,12,2,2.09,314.26,18.29,330.75,82.1,5.8,55.95,1.47,-0.65,11.25,8.98,247.75,1.4
1990,12,3,1.96,298.02,18.03,363.95,68.1,6.15,59.0,2.42,0.13,11.23,8.76,326.43,4.14
1990,12,4,2.4,301.21,16.8,330.29,71.6,6.06,58.77,2.63,0.02,10.86,8.33,261.77,10.09
1990,12,5,2.71,292.65,15.57,332.85,56.8,4.47,44.36,2.46,-4.43,9.09,7.81,324.13,1.9
1990,12,6,2.24,287.97,18.17,330.42,71.0,3.37,31.89,2.13,-8.63,10.47,9.25,304.5,0.0
1990,12,7,2.05,275.54,19.69,343.53,52.3,3.85,35.53,1.48,-7.21,10.72,9.91,325.01,0.0
1990,12,8,1.79,309.32,17.09,343.06,93.1,6.04,57.27,4.32,-0.39,11.47,9.38,231.36,2.97
1990,12,9,2.19,302.34,16.03,336.08,98.6,4.87,52.08,2.5,-3.65,10.6,8.12,229.63,1.18
1990,12,10,1.55,305.06,15.08,337.05,83.0,5.92,56.21,3.0,-0.58,10.95,7.97,243.5,0.0
1990,12,11,1.76,287.73,15.23,327.92,96.1,6.21,58.14,4.26,0.36,10.72,8.75,227.29,5.63
1990,12,12,1.61,313.48,16.04,342.52,93.9,6.13,59.98,2.65,0.06,10.27,7.92,228.38,2.56
1990,12,13,1.54,291.77,16.93,355.01,47.5,7.12,65.38,2.25,2.16,11.94,9.09,306.31,0.07
1990,12,14,1.6,277.88,17.35,357.08,39.3,7.52,65.62,5.02,3.04,13.14,9.98,323.35,0.01
1990,12,15,1.45,292.96,16.28,350.99,61.7,7.37,66.09,3.65,2.76,12.49,9.41,284.08,6.67
1990,12,16,1.43,302.74,16.15,340.8,91.4,7.39,67.33,3.14,2.82,12.36,9.14,165.39,5.16
1990,12,17,1.4,311.94,16.83,340.43,94.2,7.02,64.75,2.67,2.09,12.58,9.14,186.6,0.09
1990,12,18,2.05,326.0,16.2,326.12,97.7,6.77,64.32,1.87,1.58,12.12,8.77,189.71,0.0
1990,12,19,2.13,277.87,17.78,337.66,38.0,6.44,60.92,1.44,0.86,13.09,9.25,301.42,1.34
1990,12,20,1.42,306.99,17.74,336.46,60.7,6.53,60.07,1.96,1.07,13.71,9.53,245.18,0.08
1990,12,21,1.68,313.6,18.58,318.38,65.6,6.23,58.67,1.5,0.23,13.57,9.39,241.72,0.0
1990,12,22,2.07,305.41,15.18,338.23,72.4,6.64,68.94,2.37,1.27,10.71,7.06,206.45,0.02
1990,12,23,1.41,306.69,14.13,337.35,81.8,6.39,65.88,3.31,0.78,9.81,7.11,207.37,0.06
1990,12,24,1.72,294.96,12.75,337.28,99.9,6.48,68.43,2.12,0.94,9.68,6.68,171.85,1.75
1990,12,25,1.58,316.86,14.37,344.63,87.6,6.33,63.32,1.36,0.66,11.42,7.76,218.18,0.26
1990,12,26,1.49,320.23,13.92,316.71,91.0,7.06,71.36,2.61,2.11,10.0,7.42,170.18,5.07
1990,12,27,1.38,315.01,16.97,341.2,91.8,6.69,63.16,3.39,1.28,11.39,8.87,198.32,4.82
1990,12,28,1.37,312.56,14.0,325.57,94.8,6.9,67.57,3.5,1.79,9.58,8.01,207.16,0.33
1990,12,29,1.4,302.48,14.73,334.6,83.1,6.54,68.35,2.32,1.01,9.85,6.96,210.6,0.97
1990,12,30,2.17,324.68,14.19,331.87,90.7,6.6,70.73,1.89,1.19,9.51,6.46,171.28,0.43
1990,12,31,2.31,316.41,14.18,328.08,96.0,6.45,70.77,2.04,0.86,9.31,6.15,144.87,0.0
1991,1,1,1.96,325.76,14.33,330.79,95.7,6.3,67.15,1.73,0.39,9.01,6.45,172.04,0.0
1991,1,2,2.45,314.24,14.78,338.36,85.0,6.65,69.0,1.78,1.15,9.61,6.96,203.81,0.0
1991,1,3,2.52,292.7,15.49,345.83,65.6,6.32,64.94,1.71,0.58,10.41,7.75,278.59,0.0
1991,1,4,1.64,300.66,16.9,336.81,61.1,4.92,48.63,2.46,-3.28,10.76,8.74,299.22,0.01
1991,1,5,1.67,301.46,13.91,346.91,71.7,6.37,67.63,2.66,0.74,9.09,6.61,248.21,0.0
1991,1,6,2.02,298.45,18.02,347.99,68.5,5.27,52.61,1.57,-1.95,11.41,8.87,247.56,0.0
1991,1,7,1.99,296.54,18.73,348.45,62.9,4.38,40.39,2.72,-5.19,11.87,10.07,252.38,0.06
1991,1,8,1.59,302.15,14.99,353.71,62.0,7.06,68.0,3.19,2.08,9.9,8.01,288.57,0.01
1991,1,9,1.79,301.48,15.64,343.08,99.9,7.21,68.95,3.35,2.37,10.42,8.18,247.39,0.0
1991,1,10,1.99,314.52,12.8,337.41,79.2,7.4,76.3,2.42,2.79,9.04,6.92,264.21,0.36
1991,1,11,2.47,320.86,13.91,322.14,90.9,7.0,71.84,2.18,2.0,9.18,6.98,210.11,0.06
1991,1,12,2.25,296.91,17.89,341.93,60.1,5.33,53.18,2.65,-1.88,10.69,8.75,288.1,0.0
1991,1,13,2.07,296.74,16.09,339.15,64.6,4.52,44.21,3.82,-4.87,9.8,8.8,298.85,8.95
1991,1,14,2.02,308.24,16.61,320.39,63.6,6.54,65.2,2.68,0.92,10.09,8.29,244.99,5.36
1991,1,15,2.39,277.39,16.77,355.37,32.8,5.75,59.3,1.79,-1.15,10.99,8.1,339.47,0.36
1991,1,16,1.77,308.25,14.68,345.3,87.2,6.67,65.91,3.18,1.31,10.95,8.21,226.98,0.0
1991,1,17,1.61,324.9,14.91,326.23,91.1,6.98,71.44,2.46,2.01,10.71,7.33,195.24,2.59
1991,1,18,1.28,315.21,15.43,331.7,87.4,7.43,71.68,2.0,2.83,11.16,8.18,180.81,0.36
1991,1,19,1.66,315.58,15.44,329.3,96.1,7.33,73.49,3.52,2.7,10.7,7.74,209.34,0.01
1991,1,20,1.75,304.02,13.25,336.72,97.5,6.92,72.43,2.79,1.84,9.66,6.75,135.36,0.01
1991,1,21,2.18,323.32,15.65,317.97,97.5,6.88,70.66,2.56,1.77,10.5,7.32,163.41,0.25
1991,1,22,2.05,323.79,13.66,325.68,96.7,7.03,73.63,2.48,2.06,9.3,6.8,156.77,0.65
1991,1,23,2.08,317.74,13.9,326.49,92.0,6.69,68.79,1.99,1.4,9.52,7.14,209.57,0.12
1991,1,24,1.23,311.11,17.07,323.39,83.0,7.23,67.95,1.28,2.5,12.37,9.04,209.77,0.28
1991,1,25,1.32,311.07,17.51,325.67,88.9,7.14,66.15,2.43,2.29,12.25,9.13,168.66,0.06
1991,1,26,1.46,310.68,17.25,325.14,81.5,7.6,68.33,3.17,3.18,12.86,9.46,182.99,0.0
1991,1,27,1.21,311.75,13.75,329.57,89.4,8.0,73.85,6.12,3.94,11.07,8.69,217.04,0.0
1991,1,28,1.44,310.96,14.77,350.96,76.1,7.6,71.75,3.69,3.2,10.63,8.34,236.44,0.0
1991,1,29,1.67,313.6,18.93,315.72,61.1,7.76,67.18,2.6,3.41,13.15,10.43,260.41,0.11
1991,1,30,1.76,317.53,18.02,332.45,82.8,8.35,69.95,5.49,4.53,13.61,10.45,206.95,0.02
1991,1,31,1.95,322.95,16.68,324.29,99.9,7.77,69.92,4.46,3.5,12.89,9.3,140.07,0.01
1991,2,1,2.56,324.18,14.96,324.68,95.5,7.44,73.25,3.38,2.92,10.99,7.9,164.37,0.0
1991,2,2,2.43,311.73,15.7,335.44,98.8,6.69,68.58,2.49,1.39,10.89,7.35,172.05,0.99
1991,2,3,1.69,298.07,15.85,330.72,73.1,6.68,71.46,1.87,1.38,10.29,6.82,232.94,0.03
1991,2,4,1.43,306.34,14.4,341.7,84.8,6.86,71.69,1.59,1.72,10.36,6.94,178.41,0.1
1991,2,5,1.11,301.77,14.79,330.08,60.8,6.95,66.46,2.04,1.9,12.03,8.5,243.42,0.01
1991,2,6,1.3,296.38,15.89,330.7,98.1,6.79,62.9,3.1,1.58,12.58,9.16,244.13,3.09
1991,2,7,1.55,304.87,16.54,346.04,78.6,6.82,65.73,2.51,1.68,12.45,8.45,244.38,0.44
1991,2,8,2.11,296.58,16.77,339.8,77.2,7.05,65.36,2.95,2.09,11.79,8.92,246.25,0.0
1991,2,9,1.24,301.39,16.54,339.82,64.2,6.97,65.55,4.02,1.92,11.85,8.9,289.24,0.0
1991,2,10,1.59,289.46,15.61,338.91,48.0,7.25,68.07,2.31,2.51,11.54,8.66,306.33,0.97
1991,2,11,1.43,302.75,15.97,322.66,75.8,7.86,72.83,4.77,3.72,11.74,8.9,254.43,2.0
1991,2,12,1.95,307.21,16.76,333.65,82.3,7.28,68.51,2.82,2.57,12.22,8.64,231.15,1.06
1991,2,13,1.82,306.61,17.94,318.65,89.9,7.43,64.88,3.09,2.8,13.62,9.88,182.09,0.1
1991,2,14,1.85,292.73,17.44,337.0,70.6,7.56,71.63,3.38,3.06,12.16,8.68,236.63,1.54
1991,2,15,1.15,283.83,15.65,338.99,99.9,7.74,70.25,4.56,3.49,11.41,9.09,163.01,0.63
1991,2,16,1.22,305.42,16.89,335.51,98.1,7.42,69.74,3.46,2.87,11.84,8.65,150.12,0.3
1991,2,17,1.33,304.06,17.16,337.77,86.2,7.53,67.71,3.12,3.07,13.12,9.48,196.16,0.02
1991,2,18,1.43,310.16,16.01,340.97,88.3,7.55,70.97,3.16,3.1,11.75,8.67,216.61,0.34
1991,2,19,2.41,314.77,17.67,334.4,83.5,6.59,64.47,2.88,1.1,11.7,8.42,218.09,0.15
1991,2,20,1.46,295.51,15.18,341.91,73.0,6.32,60.07,4.49,0.33,11.34,9.07,263.25,0.35
1991,2,21,1.54,295.7,17.2,332.98,57.6,6.62,61.69,1.93,1.16,11.65,9.0,286.47,0.14
1991,2,22,1.39,293.32,17.04,337.62,90.5,7.35,65.3,4.5,2.73,13.02,9.59,231.2,1.23
1991,2,23,2.61,312.17,16.76,338.5,91.1,7.46,68.81,3.7,2.98,11.75,9.05,213.77,10.31
1991,2,24,3.9,309.64,16.32,327.97,91.1,6.22,61.37,2.61,0.47,11.19,8.19,188.68,1.61
1991,2,25,3.49,302.55,17.48,333.84,91.8,6.27,59.98,1.5,0.55,12.39,8.8,198.84,0.05
1991,2,26,1.64,293.19,18.22,335.39,96.4,7.17,66.8,1.72,2.35,12.65,9.08,198.55,1.85
1991,2,27,1.18,306.73,16.35,339.36,87.9,7.85,70.74,3.54,3.66,12.51,9.3,200.3,0.35
1991,2,28,1.42,296.55,15.94,341.93,86.5,8.08,73.85,4.92,4.1,11.58,9.04,232.37,0.86
1991,3,1,1.9,290.81,14.32,336.79,91.8,7.07,72.27,2.68,2.16,9.6,7.16,186.65,1.72
1991,3,2,1.58,304.98,17.18,340.12,85.2,6.98,70.1,2.7,1.91,10.95,7.61,166.46,0.17
1991,3,3,1.36,310.55,13.26,336.87,92.5,7.54,75.66,2.7,2.92,9.43,7.17,168.19,5.15
1991,3,4,1.23,309.29,14.65,342.21,92.9,7.46,75.39,2.13,2.91,10.21,7.5,170.74,1.16
1991,3,5,1.24,308.85,15.31,329.56,84.1,7.86,74.56,3.72,3.68,11.91,8.52,180.4,0.19
1991,3,6,1.17,300.61,14.89,334.73,93.1,7.75,77.61,2.81,3.48,10.32,7.59,175.59,0.04
1991,3,7,2.06,308.94,15.34,329.1,99.5,7.34,73.78,2.18,2.56,10.39,7.47,175.36,0.02
